"UNC_Marchetti_diatom_cultures_IP-DAG_pmol_total_man_ann.csv, exported from first sheet of UNC_Marchetti_diatom_cultures_IP-DAG_pmol_totals.xlsx after manual curation was performed on the Marchetti diatom culture data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Results are in rm.flag_manual and complement the automatic removal flag annotations in rm.flag_auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This file was generated for re-importation back into R at approx. line 1482 in PAL1314_PAL1516_environmental_samples.R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ms2_conf,ms2_present,neg_mode.conf,rm.flag_auto,rm.flag_manual,match_ID,compound_name,elem_formula,LOBdbase_mz,peakgroup_mz,LOBdbase_ppm_match,peakgroup_rt,peakgroup_mzmin,peakgroup_mzmax,peakgroup_rtmin,peakgroup_rtmax,cultures,QC,Marchetti_diatom_culture_extract_A_act_1_QE002909,Marchetti_diatom_culture_extract_A_act_2_QE002910,Marchetti_diatom_culture_extract_Ch_sp_DNA_QE002911,Marchetti_diatom_culture_extract_F_cyl_1_QE002907,Marchetti_diatom_culture_extract_F_cyl_1_QE002908,Marchetti_diatom_culture_extract_Thalass_1_QE002905,Marchetti_diatom_culture_extract_Thalass_2_QE002906,QC_QE002903,QC_QE002915,xcms_peakgroup,CAMERA_pseudospectrum,LOBdbase_frag_ID,LOBdbase_exact_parent_neutral_mass,lipid_class,species,major_adduct,FA_total_no_C,FA_total_no_DB,degree_oxidation,C1,C1x,C2a,C2b,C3c,C3f,C3r,C4,C5,C6a,C6b,casecodes,iso_C3r.match_ID,iso_C3f.match_ID,iso_C3c.match_ID
3279,NA,0,0,NA,1,4541,MGDG 37:8,C46H72O10,802.5463747,802.5471271,-0.937507865,1056.347126,802.5470529,802.5472013,1056.21365,1056.480603,2,0,0,0,0,0,0,3.355987635,3.019157203,0,0,12499,7726,53980,784.5125491,IP_DAG,MGDG,[M+NH4]+,37,8,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"4539, 4540, 4541, 4542",
3280,NA,0,0,NA,1,4545,MGDG 36:1,C45H84O10,802.6402752,802.6401131,0.201930909,1057.868008,802.6401074,802.6401188,1057.820253,1057.915764,0,2,0,0,0,0.010421967,0.01679902,0.313410265,0.281338213,3317628.003,3107529.835,12510,7727,53530,784.6064496,IP_DAG,MGDG,[M+NH4]+,36,1,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"4543, 4544, 4545, 4546",
314,NA,0,1,NA,0,50,PG 38:10,C44H67O10P1,804.481011,804.4810445,-0.041661658,603.6567766,804.4792435,804.4810632,601.3549994,604.4742063,3,0,0,0.052216538,5.463439692,0,0.519550085,28.60051385,22.24067494,0,0,12579,3,30699,786.4471854,IP_DAG,PG,[M+NH4]+,38,10,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"50, 2373","50, 51",
3402,NA,0,0,NA,1,2373,PG 38:10,C44H67O10P1,804.481011,804.4811128,-0.126598486,553.2704593,804.4806569,804.4815986,552.1751525,554.0429729,4,0,0.514150269,0.651203273,0.05101148,0.712009471,2.449575566,0.351226627,0.331144389,0,0,12578,82,30699,786.4471854,IP_DAG,PG,[M+NH4]+,38,10,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"50, 2373","2373, 2374",
319,0,12,1,NA,0,987,SQDG 32:4,C41H70O12S1,804.4926245,804.492528,0.11998324,669.9868169,804.4922069,804.4926685,668.252554,670.4938169,7,0,1435.318297,1368.657692,642.4477809,1622.629969,5438.987747,441.2524373,249.915367,16425.97922,0,12581,41,45159,786.4587989,IP_DAG,SQDG,[M+NH4]+,32,4,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,
1417,0,15,0,1,,409,PE 41:7,C46H78N1O8P1,804.5537821,804.5536278,0.191708874,827.468223,804.5533835,804.5537031,826.4249578,837.0224761,6,0,1280.424894,1166.659307,30.79580153,73.39054419,223.7287647,18.22366025,6.462274104,0,0,12594,18,24107,803.5465056,IP_DAG,PE,[M+H]+,41,7,0,0,0,0,1,0,1,1,0,0,0,0,C2b; C3f; C3r,"409, 4838","409, 410",
1418,15,15,1,0,,410,PC 38:7,C46H78N1O8P1,804.5537821,804.5536278,0.191708874,827.468223,804.5533835,804.5537031,826.4249578,837.0224761,6,0,794.5587904,728.865,22.17366664,52.84283508,161.08972,13.12144342,4.652982049,0,0,12594,18,37827,803.5465056,IP_DAG,PC,[M+H]+,38,7,0,0,0,0,1,0,1,1,0,0,0,0,C2b; C3f; C3r,"410, 4839","409, 410",
12001,0,9,1,1,,4838,PE 41:7,C46H78N1O8P1,804.5537821,804.5524308,1.679499395,914.6621647,804.5523902,804.5524714,914.6133193,914.7110101,2,0,117.9470144,118.287503,10.08621545,2.152698127,11.21883029,0.745881859,1.367360377,16853.05965,0,12595,8657,24107,803.5465056,IP_DAG,PE,[M+H]+,41,7,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"409, 4838","4838, 4839",
2580,9,9,0,0,,4839,PC 38:7,C46H78N1O8P1,804.5537821,804.5524308,1.679499395,914.6621647,804.5523902,804.5524714,914.6133193,914.7110101,2,0,84.92449125,85.16965066,7.26230096,1.549990851,8.077809003,0.537051639,0.984530087,16853.05965,0,12595,8657,37827,803.5465056,IP_DAG,PC,[M+H]+,38,7,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"410, 4839","4838, 4839",
3361,0,1,0,1,,5072,PG 37:3,C43H79O10P1,804.5749115,804.5767264,-2.255796676,783.2269108,804.5764858,804.5769671,782.5087669,783.9450546,2,0,0,0,0,47.26563816,373.8697387,0,0,0,0,12598,9675,30219,786.5410859,IP_DAG,PG,[M+NH4]+,37,3,0,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"5071, 5072, 5073","5070, 5071, 5072, 5073"
12172,0,1,1,NA,0,5070,DGTS_DGTA 40:10,C50H77N1O7,804.5772809,804.5767264,0.689147708,783.2269108,804.5764858,804.5769671,782.5087669,783.9450546,2,0,0,0,0,4.089825846,32.35039619,0,0,0,0,12598,9675,17276,803.5700044,IP_DAG,DGTS_DGTA,[M+H]+,40,10,0,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"5070, 5071, 5072, 5073"
906,NA,0,0,NA,1,1101,DGTS_DGTA 39:3,C49H89N1O7,804.6711814,804.6712181,-0.045589164,1088.373894,804.6711447,804.6715881,1086.486598,1094.444865,6,0,0.083788377,0.086822898,0.01147763,0.054191136,0.292610233,1.724633587,1.330723696,0,0,12607,44,16876,803.6639049,IP_DAG,DGTS_DGTA,[M+H]+,39,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"1101, 1102",
764,NA,0,0,1,,568,DGDG 25:3,C40H68O15,806.4896476,806.4886523,1.234064825,735.1582864,806.4885688,806.4887359,735.1214208,735.1951521,2,0,0,0,1.194956987,9.976840561,42.20216912,0,0,0,0,12675,21,7302,788.455822,IP_DAG,DGDG,[M+NH4]+,25,3,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
3411,NA,0,0,NA,1,2376,PG 38:9,C44H69O10P1,806.4966611,806.4964761,0.229389408,577.3266184,806.4963886,806.4965636,573.2398953,581.4133415,2,0,1.669839082,0.912991869,0,0.993051824,6.32565475,0.045848934,0,0,0,12678,82,30669,788.4628355,IP_DAG,PG,[M+NH4]+,38,9,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2376, 4648","2375, 2376, 2377",
2537,NA,0,1,1,,4648,PG 38:9,C44H69O10P1,806.4966611,806.4965187,0.176466612,633.8478273,806.4964456,806.4965919,633.5238438,634.1718107,2,0,0.060554394,0.080025286,8.532610468,1.571102931,8.698405255,15.62799864,10.9298703,0,0,12677,8087,30669,788.4628355,IP_DAG,PG,[M+NH4]+,38,9,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2376, 4648","4647, 4648, 4649",
1233,0,2,1,NA,0,623,SQDG 32:3,C41H72O12S1,806.5082746,806.5080616,0.264087472,719.3133527,806.5074404,806.5088574,710.9198246,721.060371,7,2,182.9283994,167.8427662,157.1713655,29.39536075,124.6049831,4.836600899,3.35248256,12904513.93,13349108.98,12679,23,45129,788.474449,IP_DAG,SQDG,[M+NH4]+,32,3,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,
1149,0,16,0,1,,799,PE 41:6,C46H80N1O8P1,806.5694321,806.5692449,0.232138273,890.3048251,806.5688548,806.5696154,887.9049911,898.2675685,7,0,522.3597904,496.5564741,10.50358873,9.078929596,25.76758075,95.49039207,62.30487719,67657.73309,0,12688,32,24082,805.5621557,IP_DAG,PE,[M+H]+,41,6,0,0,0,0,1,0,1,1,0,0,0,0,C2b; C3f; C3r,"799, 2493","799, 800",
1423,16,16,1,0,,800,PC 38:6,C46H80N1O8P1,806.5694321,806.5692449,0.232138273,890.3048251,806.5688548,806.5696154,887.9049911,898.2675685,7,0,376.110745,357.5317796,7.562819066,6.537032592,18.55323509,68.75522038,44.86090663,67657.73309,0,12688,32,37802,805.5621557,IP_DAG,PC,[M+H]+,38,6,0,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"800, 2494","799, 800",
3416,NA,0,0,NA,1,2493,PE 41:6,C46H80N1O8P1,806.5694321,806.5676464,2.214049037,974.8469837,806.5668854,806.5695627,971.2929552,975.5678421,4,0,0.386399571,0.403084761,1.247069581,0.102275824,2.286270915,11.12134452,7.082860556,0,0,12689,87,24082,805.5621557,IP_DAG,PE,[M+H]+,41,6,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"799, 2493","2493, 2494",
3417,NA,0,0,NA,1,2494,PC 38:6,C46H80N1O8P1,806.5694321,806.5676464,2.214049037,974.8469837,806.5668854,806.5695627,971.2929552,975.5678421,4,0,0.278216343,0.290230053,0.897918021,0.073640883,1.64616625,8.007617067,5.09981819,0,0,12689,87,37802,805.5621557,IP_DAG,PC,[M+H]+,38,6,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"800, 2494","2493, 2494",
13712,NA,0,0,NA,1,1970,PG 37:2,C43H81O10P1,806.5905615,806.5890942,1.819231828,782.5087669,806.5831049,806.5911043,780.1110819,792.999199,5,0,0.775486514,0.594720164,1.808214187,7.053419899,56.83100614,0.037440321,0.06371156,0,0,12691,72,30189,788.556736,IP_DAG,PG,[M+NH4]+,37,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1970, 5018","1969, 1970, 1971",
2630,NA,0,1,NA,0,5018,PG 37:2,C43H81O10P1,806.5905615,806.5906692,-0.133470109,955.0150132,806.5900743,806.5907425,954.8179531,958.2045761,3,0,0,0,0.037260686,0.01617661,0.216872842,1.797117514,1.553261014,0,0,12690,9431,30189,788.556736,IP_DAG,PG,[M+NH4]+,37,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1970, 5018","5017, 5018, 5019",
78,NA,0,0,NA,1,301,DGTS_DGTA 39:2,C49H91N1O7,806.6868315,806.6871941,-0.449533049,1115.152175,806.6869745,806.6874137,1113.029599,1117.274751,2,0,0.252285621,0.230588696,0.534202685,0.188120764,0.541479928,1.831262637,1.32636953,0,0,12702,14,16851,805.679555,IP_DAG,DGTS_DGTA,[M+H]+,39,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"301, 653","301, 302",
461,NA,0,0,NA,1,653,DGTS_DGTA 39:2,C49H91N1O7,806.6868315,806.6870672,-0.292303652,1102.016218,806.6861206,806.6876683,1100.837003,1103.254227,4,0,0.249362331,0.231330705,0.470957997,0.158697702,0.515108674,1.870864031,1.419782695,0,0,12701,24,16851,805.679555,IP_DAG,DGTS_DGTA,[M+H]+,39,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"301, 653","646, 653",
536,NA,0,0,NA,1,2550,PG 38:8,C44H71O10P1,808.5123111,808.5127787,-0.57833508,714.4431805,808.5121918,808.5165546,703.8999686,719.5620239,5,2,8.861835805,4.812941939,6.784259166,1.997488289,5.072714211,1.610616204,1.246746323,1234942.394,1321648.7,12777,93,30639,790.4784856,IP_DAG,PG,[M+NH4]+,38,8,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2549, 2550, 2551",
358,0,4,1,NA,0,1978,SQDG 32:2,C41H74O12S1,808.5239247,808.5238286,0.118782578,755.4984549,808.5234959,808.5238711,753.4979419,762.4185525,7,2,220.7892776,212.7582011,159.6740679,181.4785732,542.1791773,40.82617387,25.62398537,626533.6031,744862.8761,12778,73,45099,790.4900991,IP_DAG,SQDG,[M+NH4]+,32,2,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,
8915,0,6,0,1,,1917,PE 41:5,C46H82N1O8P1,808.5850822,808.5853831,-0.372092372,946.2747687,808.5850362,808.5859521,944.0382678,950.2616652,4,0,49.37990973,46.65441213,0.193011429,1.343656208,4.063055835,1.774539105,1.154576785,0,0,12789,70,24057,807.5778058,IP_DAG,PE,[M+H]+,41,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1917, 2185","1917, 1918",
8916,6,6,1,0,,1918,PC 38:5,C46H82N1O8P1,808.5850822,808.5853831,-0.372092372,946.2747687,808.5850362,808.5859521,944.0382678,950.2616652,4,0,35.55464065,33.59222135,0.138972551,0.967462555,2.925491176,1.277707889,0.831321137,0,0,12789,70,37777,807.5778058,IP_DAG,PC,[M+H]+,38,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1918, 2186","1917, 1918",
245,NA,0,0,1,,2185,PE 41:5,C46H82N1O8P1,808.5850822,808.5851088,-0.032816277,958.2040395,808.5850538,808.5851637,958.203503,958.2045761,2,0,46.97327319,45.02204747,0.131163492,1.545203781,4.806432157,1.401113574,0.874318413,0,0,12790,78,24057,807.5778058,IP_DAG,PE,[M+H]+,41,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1917, 2185","2185, 2186",
2451,NA,0,1,NA,1,2186,PC 38:5,C46H82N1O8P1,808.5850822,808.5851088,-0.032816277,958.2040395,808.5850538,808.5851637,958.203503,958.2045761,2,0,33.82180846,32.41688225,0.094440651,1.11258132,3.460738772,1.008833145,0.629528834,0,0,12790,78,37777,807.5778058,IP_DAG,PC,[M+H]+,38,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1918, 2186","2185, 2186",
3912,NA,0,0,NA,1,1045,PG 37:1,C43H83O10P1,808.6062116,808.6053784,1.030403689,841.4220728,808.6046199,808.6074197,840.0714232,842.9786314,6,0,2.117806482,1.448371195,6.760478429,0.075890609,0.643887579,0.442514287,0.275652179,0,0,12792,43,30159,790.572386,IP_DAG,PG,[M+NH4]+,37,1,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"1044, 1045, 1046",
12414,NA,0,0,NA,1,2750,DGTS_DGTA 40:8,C50H81N1O7,808.6085811,808.6102758,-2.095871989,989.1181821,808.6101692,808.6103824,989.107787,989.1285771,2,0,0,0,0.003235991,0,0,0.062420944,0.053098614,0,0,12793,108,17226,807.6013046,IP_DAG,DGTS_DGTA,[M+H]+,40,8,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2750, 2751",
610,NA,0,0,NA,1,70,DGTS_DGTA 39:1,C49H93N1O7,808.7024815,808.7033199,-1.036737827,1122.964993,808.7032374,808.7034602,1122.726207,1124.178125,5,0,0.455228273,0.431074574,0.144203218,0.124945232,0.650385864,5.160442622,4.092541176,0,0,12802,5,16826,807.6952051,IP_DAG,DGTS_DGTA,[M+H]+,39,1,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"70, 71",
1298,0,6,1,NA,0,2536,PE 42:11,C47H72N1O8P1,810.5068318,810.5074586,-0.773265991,802.5240506,810.5067979,810.5079032,801.7842619,804.3068212,7,0,86.23538999,73.44326439,27.3415653,26.74521258,50.46108527,6.775405181,3.89664457,15708.83177,55139.71239,12881,90,24432,809.4995554,IP_DAG,PE,[M+H]+,42,11,0,0,0,0,1,0,0,1,0,0,0,0,C2b; C3r,"2536, 5452",,
16314,NA,0,0,NA,1,5452,PE 42:11,C47H72N1O8P1,810.5068318,810.5066629,0.208438513,531.445485,810.5060386,810.5077271,531.300187,535.4867374,7,0,0.038650801,0.057776069,0.712753657,0.047558404,0.242378989,0.637213784,0.708068065,0,0,12882,11096,24432,809.4995554,IP_DAG,PE,[M+H]+,42,11,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"2536, 5452",,
1881,NA,0,0,1,,3218,DGDG 25:1,C40H72O15,810.5209478,810.5213372,-0.480524326,825.7019534,810.5212943,810.5218062,822.7992331,826.9329228,3,0,0,0,125.5493872,0,0,21.98078237,9.735467869,0,0,12887,1876,7252,792.4871222,IP_DAG,DGDG,[M+NH4]+,25,1,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
1273,0,1,1,1,,622,PG 38:7,C44H73O10P1,810.5279612,810.5284174,-0.562837118,722.6761438,810.5276468,810.5284687,721.8797657,722.8221302,3,0,1.009510431,0.482950051,38.62513717,0.951855203,1.073046578,53.50593179,40.62872105,0,28319.37354,12885,23,30609,792.4941356,IP_DAG,PG,[M+NH4]+,38,7,0,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"622, 1410, 3655","622, 633, 634",
5611,NA,0,0,NA,1,1410,PG 38:7,C44H73O10P1,810.5279612,810.5291785,-1.501852073,1106.305703,810.5290408,810.5293162,1105.119304,1107.492103,2,0,0.223429509,0.209055631,0,0.932033931,1.568096085,2.31299873,2.975741607,190992.0194,112523.0078,12888,51,30609,792.4941356,IP_DAG,PG,[M+NH4]+,38,7,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"622, 1410, 3655","1409, 1410, 1411",
2322,NA,0,1,NA,0,3655,PG 38:7,C44H73O10P1,810.5279612,810.528004,-0.05278065,791.8135953,810.5278701,810.5282984,790.743698,792.9038006,3,0,0.150373524,0,5.50615893,0.298470781,0.629504844,5.109739513,3.634008476,232141.0026,49800.51983,12886,3650,30609,792.4941356,IP_DAG,PG,[M+NH4]+,38,7,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"622, 1410, 3655","3654, 3655, 3656",
284,0,9,1,NA,0,774,SQDG 32:1,C41H76O12S1,810.5395748,810.5392364,0.417481682,812.1883153,810.5391319,810.5403581,810.7533772,816.2384239,7,2,7106.232557,7076.395781,145.2836526,1577.321518,5021.021155,31.01531152,20.61169903,1161247.145,1482138.88,12889,31,45069,792.5057492,IP_DAG,SQDG,[M+NH4]+,32,1,0,0,0,0,1,0,0,1,0,0,0,0,C2b; C3r,"774, 1805",,
2912,0,4,1,NA,1,1805,SQDG 32:1,C41H76O12S1,810.5395748,810.5396449,-0.08656666,865.0928874,810.539548,810.5397247,865.0508723,865.5640716,3,0,65.71189236,51.80403615,0.925174846,11.95018412,48.846377,0,0,31675.97616,0,12890,63,45069,792.5057492,IP_DAG,SQDG,[M+NH4]+,32,1,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"774, 1805",,
12537,NA,0,0,NA,1,5711,PE 41:4,C46H84N1O8P1,810.6007323,810.6016194,-1.094419234,992.3195129,810.601023,810.6018728,985.6248511,992.7452082,3,0,1.46571877,1.291268905,0,0.142889828,0.407699827,0,0,0,0,12900,12466,24032,809.5934558,IP_DAG,PE,[M+H]+,41,4,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5711, 5712",
2840,NA,0,0,NA,1,5712,PC 38:4,C46H84N1O8P1,810.6007323,810.6016194,-1.094419234,992.3195129,810.601023,810.6018728,985.6248511,992.7452082,3,0,1.055350333,0.929742524,0,0.102883875,0.293553004,0,0,0,0,12900,12466,37752,809.5934558,IP_DAG,PC,[M+H]+,38,4,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5711, 5712",
11089,NA,0,0,NA,1,3501,DGTS_DGTA 40:7,C50H83N1O7,810.6242311,810.6256653,-1.769193029,1016.13026,810.625594,810.6257366,1016.104031,1016.156488,2,0,0,0,0.067659332,0,0,0.162656894,0.125251839,0,0,12904,3088,17201,809.6169547,IP_DAG,DGTS_DGTA,[M+H]+,40,7,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3501, 3502",
755,NA,0,0,NA,1,235,DGTS_DGTA 39:0,C49H95N1O7,810.7181316,810.718511,-0.468025997,1146.730402,810.7183547,810.7192286,1144.512537,1147.728781,4,0,0.573359238,0.518575569,0.058113658,0.182086128,0.351449737,2.341515809,3.2391936,48063.92514,48684.8375,12910,12,16801,809.7108552,IP_DAG,DGTS_DGTA,[M+H]+,39,0,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"235, 3070","235, 236",
1756,NA,0,0,NA,1,3070,DGTS_DGTA 39:0,C49H95N1O7,810.7181316,810.7192466,-1.375324014,1129.510411,810.7192148,810.7192784,1129.301902,1129.71892,2,0,0.120351215,0.139179718,0,0.046828836,0.04147075,2.810948428,2.366344235,48605.3972,0,12911,1199,16801,809.7108552,IP_DAG,DGTS_DGTA,[M+H]+,39,0,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"235, 3070","3070, 3071",
12003,0,1,0,NA,1,4842,PE 42:10,C47H74N1O8P1,812.5224819,812.5221993,0.347770559,855.0663246,812.5220982,812.5223005,854.2114783,855.9211709,2,0,16.50386063,15.05744523,0,0.004055206,0.01675725,0,0,0,0,13000,8665,24407,811.5152054,IP_DAG,PE,[M+H]+,42,10,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
112,NA,0,0,NA,1,109,MGDG 38:10,C47H70O10,812.5307246,812.5306756,0.060244258,706.4308216,812.530306,812.5310453,705.7000234,707.1616198,2,0,0.083852634,0.098697464,7.35762479,0.50596799,0.670065304,0.209177866,0.274433865,0,0,13005,6,54255,794.496899,IP_DAG,MGDG,[M+NH4]+,38,10,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"109, 1584",,
578,NA,0,1,NA,0,1584,MGDG 38:10,C47H70O10,812.5307246,812.5305644,0.19719581,725.9821928,812.5204257,812.5330695,722.6761438,736.5107296,5,0,0,0.140563479,36.09910723,0.455103054,1.144933444,3.484886099,2.479262046,0,0,13002,58,54255,794.496899,IP_DAG,MGDG,[M+NH4]+,38,10,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"109, 1584",,
12004,NA,0,0,1,,4843,DGDG 25:0,C40H74O15,812.5365979,812.5358292,0.946012754,885.4923156,812.5356039,812.5360545,884.117987,886.8666442,2,0,0,0,0,0.202088493,0,3.968182065,2.2915654,0,0,13004,8666,7227,794.5027723,IP_DAG,DGDG,[M+NH4]+,25,0,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
293,NA,0,1,NA,0,1721,SQDG 32:0,C41H78O12S1,812.5552248,812.554906,0.39233873,870.4802484,812.554341,812.5552049,869.6566466,871.9691741,6,2,8.228239703,7.749237935,6.234092487,14.72194988,48.18444309,6.670601217,6.262195144,28364297,31185396.65,13006,63,45039,794.5213993,IP_DAG,SQDG,[M+NH4]+,32,0,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,
297,NA,0,0,1,,1806,DGDG 26:6,C41H64O15,814.4583475,814.4578229,0.644004771,880.0596404,814.4577947,814.4582576,879.4932298,882.1169953,3,0,0,0,18.77901479,0,0,35.23807427,25.59392542,0,0,13083,63,7502,796.4245219,IP_DAG,DGDG,[M+NH4]+,26,6,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"1806, 3183",,
1856,NA,0,0,1,,3183,DGDG 26:6,C41H64O15,814.4583475,814.4596188,-1.561034733,765.3260129,814.4596091,814.4596286,764.5691968,766.0828291,2,0,6.622652372,3.45271696,0.700585697,2.025961332,0,0,0,0,0,13084,1739,7502,796.4245219,IP_DAG,DGDG,[M+NH4]+,26,6,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"1806, 3183",,
11215,NA,0,0,NA,1,1199,PE 42:9,C47H76N1O8P1,814.538132,814.5372305,1.106785804,906.9481404,814.5371206,814.5373403,905.9112844,907.9849964,2,0,0.719561036,0.634319282,0,0,0.015011143,0,0,0,0,13103,46,24382,813.5308555,IP_DAG,PE,[M+H]+,42,9,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
37,NA,0,0,NA,1,82,MGDG 38:9,C47H72O10,814.5463747,814.5463858,-0.013713739,705.5473654,814.5458852,814.5468865,704.9795417,706.1151891,2,0,1.877112545,2.091326853,1.806152172,4.11258703,9.414796389,0,0,0,0,13107,6,54230,796.5125491,IP_DAG,MGDG,[M+NH4]+,38,9,0,0,0,0,1,0,1,1,0,0,0,0,C2b; C3f; C3r,"82, 2418","82, 92, 93",
1920,0,2,1,NA,0,2418,MGDG 38:9,C47H72O10,814.5463747,814.5463312,0.053391059,772.8645605,814.5458876,814.546515,771.4281844,773.4700964,4,0,3.169474862,3.168656369,0,63.20362194,224.4286047,0,0.009554099,0,0,13105,83,54230,796.5125491,IP_DAG,MGDG,[M+NH4]+,38,9,0,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"82, 2418","2418, 2425, 2426",
11123,NA,0,0,1,,2078,PE 41:2,C46H88N1O8P1,814.6320325,814.6325845,-0.677628866,1075.316209,814.6317725,814.634111,1074.059563,1081.473884,3,0,0.729060585,0.614762549,1.652200415,0.124783961,0.452935024,0.297609218,0.060199828,0,0,13114,77,23982,813.624756,IP_DAG,PE,[M+H]+,41,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2078, 3808","2078, 2079",
111110,NA,0,1,NA,0,2079,PC 38:2,C46H88N1O8P1,814.6320325,814.6325845,-0.677628866,1075.316209,814.6317725,814.634111,1074.059563,1081.473884,3,0,0.524939945,0.4426428,1.189621293,0.089847246,0.326123359,0.2142853,0.043345224,0,0,13114,77,37702,813.624756,IP_DAG,PC,[M+H]+,38,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2079, 3809","2078, 2079",
11304,NA,0,0,NA,1,3808,PE 41:2,C46H88N1O8P1,814.6320325,814.6302241,2.219817544,840.8487161,814.6300129,814.6304354,840.0767621,841.6206701,2,0,0,0,0,0.288697925,2.870122443,0,0,0,0,13115,4318,23982,813.624756,IP_DAG,PE,[M+H]+,41,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2078, 3808","3808, 3809",
2369,NA,0,0,NA,1,3809,PC 38:2,C46H88N1O8P1,814.6320325,814.6302241,2.219817544,840.8487161,814.6300129,814.6304354,840.0767621,841.6206701,2,0,0,0,0,0.20786897,2.066552423,0,0,0,0,13115,4318,37702,813.624756,IP_DAG,PC,[M+H]+,38,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2079, 3809","3808, 3809",
1132,NA,0,0,NA,1,1202,MGDG 37:2,C46H84O10,814.6402752,814.6407186,-0.544361081,908.05814,814.6398986,814.6414123,907.4275744,910.3188839,5,0,0.222943961,0.441000051,1.279617154,0.154150129,0.486552877,0,0,0,0,13118,46,53830,796.6064496,IP_DAG,MGDG,[M+NH4]+,37,2,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"1200, 1201, 1202, 1203",
